prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,new_list,kod,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,region,strat_interval,month,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,fl_reg
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,5,1.00,12,8,1,0,0,0,0,,,1575520171202007,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202007,,,,6,S:8AM-8PM,12,INDIAN RIVER,1532,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202007,8
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,5,1.00,12,8,1,0,0,0,0,,,1575520171202008,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202008,,,,6,S:8AM-8PM,12,INDIAN RIVER,1533,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202008,8
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,111,12,61,3849,5,3,5,5,5,1.00,12,8,1,0,0,0,0,,,1575520171202009,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202009,,,,6,S:8AM-8PM,12,ST LUCIE,1534,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202009,8
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,5,0.00,998,7,1,2,0,0,0,,,1575520171202010,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202010,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1535,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202010,8
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,5,0.00,998,7,1,3,0,0,0,,,1575520171202011,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202011,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1536,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202011,8
,PINFISH,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,0.5,1.00,15,15,1,0,0,0,0,,,1575520171202012,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202012,,,,6,S:8AM-8PM,12,INDIAN RIVER,1650,169187,,8,1,1,8,1,8,19JAN201811:15,8,8835430201,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202012,8
,,2017121263weS:8AM-8PM,2017612631575520171202,2017,6,12,61,12,61,3849,5,3,5,5,2,1.00,12,2,1,1,0,0,0,,,1575520171202013,6,6,2,,,,,Y,,we,1575520171202,1,1575520171202013,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1651,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,23258.454219,2017121263weS:8AM-8PM,,0,1575520171202013,8
,COMMON SNOOK,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,2.5,0.00,20,20,1,2,0,0,0,,,1575520171203008,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203008,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1745,167648,,8,1,1,8,1,8,19JAN201811:15,8,8835010105,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203008,8
,COMMON SNOOK,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,2.5,0.00,20,20,1,1,0,0,0,,,1575520171203009,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203009,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1746,167648,,8,1,1,8,2,8,19JAN201811:15,8,8835010105,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203009,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,,50,8,1,0,0,0,0,,,1575520171203010,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203010,,,,6,S:8AM-8PM,12,INDIAN RIVER,1824,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203010,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,,100,16,1,0,0,0,0,,,1575520171203011,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203011,,,,6,S:8AM-8PM,12,INDIAN RIVER,1825,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203011,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,,0,0,1,0,0,0,0,,,1575520171203012,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203012,,,,6,S:8AM-8PM,12,INDIAN RIVER,1841,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203012,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,,0,0,1,0,0,0,0,,,1575520171203013,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203013,,,,6,S:8AM-8PM,12,INDIAN RIVER,1842,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203013,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,0,39,35,12,61,1240,3,3,5,5,5,0.00,1,1,1,2,0,0,0,,,1575520171203014,6,6,2,,,,,O,,we,1575520171203,5,1575520171203014,2,,,6,S:8AM-8PM,12,,1857,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203014,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,0,39,35,12,61,1240,3,3,5,5,5,0.00,1,1,1,2,0,0,0,,,1575520171203015,6,6,2,,,,,O,,we,1575520171203,5,1575520171203015,2,,,6,S:8AM-8PM,12,,1858,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203015,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,0,39,35,12,61,1240,3,3,5,5,5,0.00,1,1,1,1,0,0,0,,,1575520171203016,6,6,2,,,,,O,,we,1575520171203,5,1575520171203016,2,,,6,S:8AM-8PM,12,,1859,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203016,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,0.5,,100,20,1,0,0,0,0,,,1575520171203017,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203017,,,,6,S:8AM-8PM,12,INDIAN RIVER,1921,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203017,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,0.5,,100,20,1,0,0,0,0,,,1575520171203018,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203018,,,,6,S:8AM-8PM,12,INDIAN RIVER,1922,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203018,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,0.00,15,3,1,2,0,0,0,,,1575520171203019,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203019,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1944,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203019,8
,,2017121263weS:8AM-8PM,2017612631575520171203,2017,6,12,61,12,61,1240,3,3,5,5,1,0.00,15,3,1,1,0,0,0,,,1575520171203020,6,6,2,,,,,Y,,we,1575520171203,5,1575520171203020,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1945,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2628.9593586,2017121263weS:8AM-8PM,,0,1575520171203020,8
,,2017121263weS:8AM-8PM,2017612631575520171224,2017,6,12,9,12,9,285,4,3,5,5,4,0.00,20,2,1,2,0,0,0,,,1575520171224022,6,6,2,,,,,Y,,we,1575520171224,3,1575520171224022,2,,,6,S:8AM-8PM,12,BREVARD,1409,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,2144.7549303,2017121263weS:8AM-8PM,,0,1575520171224022,8
,,2017121263weS:8AM-8PM,2017612631575520171224,2017,6,12,9,12,9,285,4,3,5,5,4,0.00,20,2,1,2,0,0,0,,,1575520171224023,6,6,2,,,,,Y,,we,1575520171224,3,1575520171224023,2,,,6,S:8AM-8PM,12,BREVARD,1410,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2144.7549303,2017121263weS:8AM-8PM,,0,1575520171224023,8
,,2017121263weS:8AM-8PM,2017612631575520171224,2017,6,12,9,12,9,285,4,3,5,5,4,0.00,20,2,1,2,0,0,0,,,1575520171224024,6,6,2,,,,,Y,,we,1575520171224,3,1575520171224024,2,,,6,S:8AM-8PM,12,BREVARD,1411,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,2144.7549303,2017121263weS:8AM-8PM,,0,1575520171224024,8
,BLUEFISH,2017121263wdS:8AM-8PM,2017612631575520171228,2017,5,42,133,12,9,75,2,3,5,5,4,0.00,200,50,1,1,0,0,0,,,1575520171228001,6,6,2,,,,,O,,wd,1575520171228,1,1575520171228001,2,,,6,S:8AM-8PM,12,,1114,168559,,8,1,1,8,1,8,19JAN201811:15,8,8835250101,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228001,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,13,139,12,9,75,2,3,5,5,3,0.00,2,2,1,0,1,0,0,,,1575520171228002,6,6,1,,,,,O,,wd,1575520171228,1,1575520171228002,2,1,0,6,S:8AM-8PM,12,,1116,,,8,1,1,8,1,1,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228002,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,9,12,9,75,2,3,5,5,2,0.00,40,0,1,0,2,0,0,,,1575520171228003,6,6,1,,,,,Y,,wd,1575520171228,1,1575520171228003,2,2,0,6,S:8AM-8PM,12,BREVARD,1145,,,8,1,1,8,2,1,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228003,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,9,12,9,75,2,3,5,5,2,,20,4,1,0,0,0,0,,,1575520171228004,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228004,,,,6,S:8AM-8PM,12,BREVARD,1146,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228004,8
,FLORIDA POMPANO,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,86,12,9,75,2,3,5,5,5,0.00,9,0,1,1,2,0,0,,,1575520171228005,6,6,1,,,,,Y,,wd,1575520171228,1,1575520171228005,2,2,0,6,S:8AM-8PM,12,MIAMI-DADE,1150,168708,,8,1,1,8,1,1,19JAN201811:15,8,8835280901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228005,8
BLACK DRUM,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,8,0.00,9,4,1,2,9,0,0,,,1575520171228006,6,6,1,,,,,Y,,wd,1575520171228,1,1575520171228006,2,0,4,6,S:8AM-8PM,12,ORANGE,1210,169290,169288,8,1,1,8,2,1,19JAN201811:15,8,8835440901,8835440801,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228006,8
,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,0,0,1,0,0,0,0,,,1575520171228007,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228007,,,,6,S:8AM-8PM,12,ORANGE,1214,169290,,8,1,1,8,1,8,19JAN201811:15,8,8835440901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228007,8
,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,0,0,1,0,0,0,0,,,1575520171228008,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228008,,,,6,S:8AM-8PM,12,ORANGE,1215,169290,,8,1,1,8,2,8,19JAN201811:15,8,8835440901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228008,8
,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,0,0,1,0,0,0,0,,,1575520171228009,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228009,,,,6,S:8AM-8PM,12,ORANGE,1216,169290,,8,1,1,8,2,8,19JAN201811:15,8,8835440901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228009,8
,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,0,0,1,0,0,0,0,,,1575520171228010,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228010,,,,6,S:8AM-8PM,12,ORANGE,1217,169290,,8,1,1,8,2,8,19JAN201811:15,8,8835440901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228010,8
,FLORIDA POMPANO,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,5.5,0.00,48,12,1,4,0,0,0,,,1575520171228011,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228011,2,0,4,6,S:8AM-8PM,12,INDIAN RIVER,1246,168708,,8,1,1,8,1,8,19JAN201811:15,8,8835280901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228011,8
,FLORIDA POMPANO,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,5.5,0.00,48,12,1,1,0,0,0,,,1575520171228012,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228012,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1247,168708,,8,1,1,8,2,8,19JAN201811:15,8,8835280901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228012,8
,FLORIDA POMPANO,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,5.5,0.00,48,12,1,4,0,0,0,,,1575520171228013,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228013,2,0,5,6,S:8AM-8PM,12,INDIAN RIVER,1248,168708,,8,1,1,8,2,8,19JAN201811:15,8,8835280901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228013,8
,FLORIDA POMPANO,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,5.5,0.00,48,12,1,2,0,0,0,,,1575520171228014,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228014,2,0,4,6,S:8AM-8PM,12,INDIAN RIVER,1249,168708,,8,1,1,8,2,8,19JAN201811:15,8,8835280901,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228014,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,12,2,1,0,0,0,0,,,1575520171228015,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228015,,,,6,S:8AM-8PM,12,ORANGE,1250,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228015,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,12,2,1,0,0,0,0,,,1575520171228016,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228016,,,,6,S:8AM-8PM,12,ORANGE,1251,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228016,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,6,0.00,3,0,1,2,0,0,0,,,1575520171228017,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228017,2,,,6,S:8AM-8PM,12,ORANGE,1301,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228017,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,6,0.00,3,0,1,1,0,0,0,,,1575520171228018,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228018,2,,,6,S:8AM-8PM,12,ORANGE,1302,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228018,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,2,2,1,0,0,0,0,,,1575520171228019,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228019,,,,6,S:8AM-8PM,12,ORANGE,1309,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228019,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4,,2,2,1,0,0,0,0,,,1575520171228020,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228020,,,,6,S:8AM-8PM,12,ORANGE,1310,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1694.211415,2017121263wdS:8AM-8PM,,0,1575520171228020,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,8,0.00,100,15,1,1,0,0,0,,,1575520171228021,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228021,2,0,2,6,S:8AM-8PM,12,ORANGE,1407,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228021,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,5,,52,8,1,0,0,0,0,,,1575520171228022,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228022,,,,6,S:8AM-8PM,12,INDIAN RIVER,1408,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228022,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,5,0.00,52,8,1,2,0,0,0,,,1575520171228023,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228023,2,0,1,6,S:8AM-8PM,12,ORANGE,1409,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228023,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,4.5,0.00,999,99,1,2,0,0,0,,,1575520171228024,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228024,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1412,,,8,1,9,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228024,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,4.5,0.00,999,99,1,1,0,0,0,,,1575520171228025,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228025,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1413,,,8,1,9,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228025,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,61,12,9,75,2,3,5,5,4.5,0.00,999,99,1,1,0,0,0,,,1575520171228026,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228026,2,,,6,S:8AM-8PM,12,INDIAN RIVER,1414,,,8,1,9,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228026,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,3,,8,98,1,0,0,0,0,,,1575520171228027,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228027,,,,6,S:8AM-8PM,12,ORANGE,1425,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228027,8
,SHEEPSHEAD,2017121263wdS:8AM-8PM,2017612631575520171228,2017,0,26,53,12,9,75,2,3,5,5,2,,90,8,1,0,0,0,0,,,1575520171228028,6,6,2,,,,,O,,wd,1575520171228,1,1575520171228028,,,,6,S:8AM-8PM,12,,1429,169189,,8,1,1,8,2,8,19JAN201811:15,8,8835430301,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228028,8
,SHEEPSHEAD,2017121263wdS:8AM-8PM,2017612631575520171228,2017,0,26,53,12,9,75,2,3,5,5,2,,90,8,1,0,0,0,0,,,1575520171228029,6,6,2,,,,,O,,wd,1575520171228,1,1575520171228029,,,,6,S:8AM-8PM,12,,1430,169189,,8,1,1,8,2,8,19JAN201811:15,8,8835430301,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228029,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,7,,12,2,1,0,0,0,0,,,1575520171228030,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228030,,,,6,S:8AM-8PM,12,ORANGE,1436,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228030,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,3.5,0.00,0,0,1,1,0,0,0,,,1575520171228031,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228031,2,,,6,S:8AM-8PM,12,ORANGE,1447,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228031,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,3.5,,0,0,1,0,0,0,0,,,1575520171228032,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228032,,,,6,S:8AM-8PM,12,ORANGE,1448,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228032,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,97,12,9,75,2,3,5,5,4,0.00,50,8,1,1,0,0,0,,,1575520171228033,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228033,2,0,1,6,S:8AM-8PM,12,OSCEOLA,1451,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228033,8
REQUIEM SHARK FAMILY,RED DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,13,89,12,9,75,2,3,5,5,1.5,0.00,5,5,1,1,0,0,0,,,1575520171228034,6,6,2,,,,,O,,wd,1575520171228,1,1575520171228034,2,,,6,S:8AM-8PM,12,,1500,169290,160178,8,1,1,8,1,8,19JAN201811:15,8,8835440901,8708020000,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228034,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4.5,,1,1,1,0,0,0,0,,,1575520171228035,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228035,,,,6,S:8AM-8PM,12,ORANGE,1502,,,8,1,1,8,1,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228035,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4.5,,1,1,1,0,0,0,0,,,1575520171228036,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228036,,,,6,S:8AM-8PM,12,ORANGE,1503,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228036,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,4.5,,1,1,1,0,0,0,0,,,1575520171228037,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228037,,,,6,S:8AM-8PM,12,ORANGE,1504,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228037,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,9,12,9,75,2,3,5,5,3,0.00,100,20,1,1,0,0,0,,,1575520171228038,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228038,2,,,6,S:8AM-8PM,12,BREVARD,1506,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228038,8
,,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,9,12,9,75,2,3,5,5,3,,35,20,1,0,0,0,0,,,1575520171228039,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228039,,,,6,S:8AM-8PM,12,BREVARD,1507,,,8,1,1,8,2,8,19JAN201811:15,8,,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228039,8
,BLACK DRUM,2017121263wdS:8AM-8PM,2017612631575520171228,2017,6,12,95,12,9,75,2,3,5,5,6,,10,2,1,0,0,0,0,,,1575520171228040,6,6,2,,,,,Y,,wd,1575520171228,1,1575520171228040,,,,6,S:8AM-8PM,12,ORANGE,1510,169288,,8,1,1,8,2,8,19JAN201811:15,8,8835440801,,,,,,,,,,,1699.0410719,2017121263wdS:8AM-8PM,,0,1575520171228040,8
