prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SNAPPER FAMILY,198216128101we,10271198201249984,0,1,1,,2,1,99,99,Y,4,9,,4.5,1027119820124014,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124014,,,,8,3,,,26APR93:19:34,1,8,,,,,8835360000,,1,,8,1330,,38374.24148,198216128101we,,0,1027119820124014
,SNAPPER FAMILY,198216128101we,10271198201249984,0,1,1,,2,1,99,99,Y,5,36,,4,1027119820124009,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124009,,,,8,1,,,26APR93:19:34,1,8,,,,,8835360000,,1,,8,1215,,38374.24148,198216128101we,,0,1027119820124009
,,198216128101we,10269198201303133,0,1,1,,2,1,31,31,Y,3,35,,1,1026919820130010,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820130,01,we,,,1026919820130010,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1600,,38374.24148,198216128101we,,0,1026919820130010
TIGER SHARK,SANDBAR SHARK,198216128201we,102681982013010935,0,1,1,,2,1,109,109,Y,2,10,,7.5,1026819820130003,35,5,3,0,0,0,,,,6,12,12,6,1,1,1982,1026819820130,01,we,,,1026819820130003,,,,8,1,,,26APR93:19:34,1,8,,,,,8708020503,8708020201,1,,8,1400,,73590.460222,198216128201we,,0,1026819820130003
,,198216128101we,10269198201303133,0,1,1,,2,1,31,31,Y,1,10,,1,1026919820130012,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820130,01,we,,,1026919820130012,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1600,,38374.24148,198216128101we,,0,1026919820130012
,SHEEPSHEAD,198216128102we,102691982020731247,0,1,1,,3,0,31,153,O,12,25,,3,1026919820207015,247,3,3,0,0,1,,,,6,12,37,6,1,1,1982,1026919820207,02,we,,,1026919820207016,,,,8,1,,,26APR93:19:34,1,8,,,,,8835430301,,1,,8,1615,,28232.637805,198216128102we,,0,1026919820207016
,,198216128202we,10269198202063134,0,1,1,,2,1,31,31,Y,4,4,,8,1026919820206004,34,5,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820206,02,we,,,1026919820206004,,,,8,3,,,26APR93:19:34,1,8,,,,,,,1,,8,1700,,73590.460222,198216128202we,,0,1026919820206004
,BLUEFISH,198216128101we,10269198201173133,0,1,1,,2,1,31,31,Y,5,36,,4,1026919820117012,33,3,3,0,0,0,,,,6,12,12,6,2,1,1982,1026919820117,01,we,,,1026919820117012,,,,8,9,,,26APR93:19:34,1,8,,,,,8835250101,,1,,8,1445,,38374.24148,198216128101we,,0,1026919820117012
,BLUEFISH,198216128101we,10271198201249984,0,1,1,,2,1,99,99,Y,10,20,,1.5,1027119820124012,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124012,,,,8,1,,,26APR93:19:34,1,8,,,,,8835250101,,1,,8,1250,,38374.24148,198216128101we,,0,1027119820124012
,,198216128102we,102691982020731247,0,1,1,,2,1,31,19,Y,0,1,,5,1026919820207004,247,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820207,02,we,,,1026919820207004,,,,8,1,,,05JUN90:08:59,1,8,,,,,,,1,,8,1300,,38374.24148,198216128102we,,0,1026919820207004
,,198216128102we,10007198202209276,0,1,1,,1,1,9,95,Y,0,3,,3,1000719820220005,276,1,3,0,4,0,,,,6,12,12,6,1,1,1982,1000719820220,02,we,,,1000719820220005,2,4,0,8,1,,,26APR93:19:34,1,1,,,,,,,1,,8,1520,,38374.24148,198216128102we,,0,1000719820220005
,,198216128202we,10269198202063134,0,1,1,,1,2,31,31,Y,0,10,,6,1026919820206006,34,5,3,0,2,0,,,,6,12,12,6,1,1,1982,1026919820206,02,we,,,1026919820206006,1,2,0,8,1,,,26APR93:19:34,1,2,,,,,,,1,,2,1800,,73590.460222,198216128202we,,0,1026919820206006
,,198216128202we,10269198202063134,0,1,1,,1,1,31,31,Y,20,20,,8,1026919820206003,34,5,3,1,2,0,,,,6,12,12,6,1,1,1982,1026919820206,02,we,,,1026919820206003,1,,,8,3,,,26APR93:19:34,1,1,,,,,,,1,,8,1700,,73590.460222,198216128202we,,0,1026919820206003
,,198216128101we,10269198201303133,1,1,1,,1,1,31,31,Y,10,200,,7,1026919820130015,33,3,3,0,9,0,,,,6,12,12,6,2,1,1982,1026919820130,01,we,,,1026919820130015,2,1,0,8,9,,,26APR93:19:34,1,1,,,,,,,1,,8,1715,,38374.24148,198216128101we,,0,1026919820130015
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,2,1,11,11,Y,30,200,,9,1000119820130009,107,1,3,5,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130009,2,0,10,8,1,,,26APR93:19:34,1,8,,,,,8850030502,,1,,8,1715,,38374.24148,198216128101we,,0,1000119820130009
,WHITE MULLET,198216128202we,10269198202063134,0,1,1,,1,1,31,45,O,2,7,,4.5,1026919820206001,34,5,3,1,5,0,,,,5,12,36,6,2,1,1982,1026919820206,02,we,,,1026919820206001,1,5,0,8,9,,,26APR93:19:34,1,1,,,,,8836010102,,1,,8,1630,,54141.859987,198216128202we,,0,1026919820206001
,FLORIDA POMPANO,198216128202we,100021982021361166,0,1,1,,1,1,61,211,O,2,12,,6,1000219820213007,166,5,3,0,2,0,,,,,12,21,6,1,1,1982,1000219820213,02,we,,,1000219820213007,1,1,0,8,3,,,26APR93:19:34,1,1,,,,,8835280901,,1,,8,1520,,28232.637805,198216128202we,,0,1000219820213007
,,198216128202we,10269198202063134,0,1,1,,2,1,31,31,Y,4,30,,6,1026919820206008,34,5,3,1,0,0,,,,6,12,12,6,2,1,1982,1026919820206,02,we,,,1026919820206008,1,,,8,9,,,26APR93:19:34,1,8,,,,,,,1,,8,1845,,73590.460222,198216128202we,,0,1026919820206008
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,1,1,11,11,Y,60,364,,5,1000119820130003,107,1,3,2,5,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130003,2,0,10,8,1,,,26APR93:19:34,1,1,,,,,8850030502,,1,,8,1450,,38374.24148,198216128101we,,0,1000119820130003
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,2,1,11,11,Y,2,2,,7,1000119820130015,107,1,3,1,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130015,2,,,8,1,,,26APR93:19:34,1,8,,,,,8850030502,,1,,8,1830,,38374.24148,198216128101we,,0,1000119820130015
,,198216128202we,102111982021385319,0,1,1,,2,1,85,23,O,1,1,,1.5,1021119820213007,319,5,3,1,0,0,,,,5,12,34,6,1,1,1982,1021119820213,02,we,,,1021119820213007,1,,,8,1,,,05JUN90:08:59,1,8,,,,,,,1,,8,1230,,54141.859987,198216128202we,,0,1021119820213007
,,198216128101we,10269198201303133,0,1,1,,2,1,31,31,Y,0,6,,2,1026919820130014,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820130,01,we,,,1026919820130014,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1630,,38374.24148,198216128101we,,0,1026919820130014
,,198216128201we,102681982013010935,0,1,1,,2,1,109,31,Y,1,3,,2,1026819820130005,35,5,3,0,0,0,,,,6,12,12,6,1,1,1982,1026819820130,01,we,,,1026819820130005,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1430,,73590.460222,198216128201we,,0,1026819820130005
,,198216128102we,102691982020731247,0,1,1,,2,1,31,39,O,0,7,,0.5,1026919820207011,247,3,3,0,0,0,,,,6,12,13,6,1,1,1982,1026919820207,02,we,,,1026919820207011,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1500,,28232.637805,198216128102we,,0,1026919820207011
,SAILFISH,198216128101we,10271198201249984,2,1,1,,2,1,99,9,O,0,0,,4,1027119820124017,84,1,3,0,0,0,,,,4,12,9,6,1,1,1982,1027119820124,01,we,,,1027119820124017,,,,8,1,,,05JUN90:08:59,1,8,,,,,8850060101,,1,,8,1415,,28232.637805,198216128101we,,0,1027119820124017
,,198216128102we,10007198202209276,0,1,1,,2,1,9,95,Y,0,4,,3,1000719820220006,276,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1000719820220,02,we,,,1000719820220006,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1525,,38374.24148,198216128102we,,0,1000719820220006
,,198216128101we,10269198201303133,0,1,1,,2,1,31,31,Y,0,0,,1,1026919820130011,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820130,01,we,,,1026919820130011,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1600,,38374.24148,198216128101we,,0,1026919820130011
,,198216128102we,102691982020731247,0,1,1,,2,1,31,31,Y,2,10,,0.5,1026919820207001,247,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820207,02,we,,,1026919820207001,,,,8,3,,,26APR93:19:34,1,8,,,,,,,1,,8,1130,,38374.24148,198216128102we,,0,1026919820207001
,SNAPPER FAMILY,198216128101we,10271198201249984,0,1,1,,2,1,99,99,Y,6,50,,4,1027119820124011,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124011,,,,8,1,,,26APR93:19:34,1,8,,,,,8835360000,,1,,8,1245,,38374.24148,198216128101we,,0,1027119820124011
,TROUT FAMILY,198216128101we,10269198201173133,0,1,1,,2,1,31,31,Y,0,6,,2,1026919820117015,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820117,01,we,,,1026919820117015,,,,8,3,,,26APR93:19:34,1,8,,,,,8755010000,,1,,8,1545,,38374.24148,198216128101we,,0,1026919820117015
,,198216128102we,102691982020731247,0,1,1,,2,1,31,31,Y,10,20,,1,1026919820207002,247,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820207,02,we,,,1026919820207002,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1245,,38374.24148,198216128102we,,0,1026919820207002
,ATLANTIC CROAKER,198216128101we,10271198201249984,1.5,1,1,,2,1,99,99,Y,1,10,,1.5,1027119820124004,84,1,3,1,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124004,2,0,1,8,1,,,26APR93:19:34,1,8,,,,,8835440702,,1,,8,1030,,38374.24148,198216128101we,,0,1027119820124004
,,198216128101we,10271198201249984,1,1,1,,2,1,99,99,Y,0,0,,2.5,1027119820124008,84,1,3,1,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124008,2,0,1,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1200,,38374.24148,198216128101we,,0,1027119820124008
,,198216128101we,10269198201173133,0,1,1,,2,1,31,31,Y,5,36,,4,1026919820117013,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820117,01,we,,,1026919820117013,,,,8,2,,,26APR93:19:34,1,8,,,,,,,1,,8,1445,,38374.24148,198216128101we,,0,1026919820117013
,FLORIDA POMPANO,198216128202we,100021982021361166,0,1,1,,1,1,61,9,Y,12,30,,6,1000219820213001,166,5,3,0,6,0,,,,6,12,12,6,1,1,1982,1000219820213,02,we,,,1000219820213001,1,5,0,8,1,,,26APR93:19:34,1,1,,,,,8835280901,,1,,8,1315,,38374.24148,198216128202we,,0,1000219820213001
,,198216128101we,10269198201303133,0,1,1,,2,1,31,31,Y,5,50,,4.5,1026919820130005,33,3,3,0,0,0,,,,6,12,12,6,1,1,1982,1026919820130,01,we,,,1026919820130005,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1445,,38374.24148,198216128101we,,0,1026919820130005
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,2,1,11,11,Y,2,2,,2.5,1000119820130010,107,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130010,,,,8,1,,,26APR93:19:34,1,8,,,,,8850030502,,1,,8,1730,,38374.24148,198216128101we,,0,1000119820130010
,FLORIDA POMPANO,198216128101we,100021982013161166,0,1,1,,2,1,61,9,Y,25,200,,2.5,1000219820131005,166,2,3,0,0,0,,,,6,12,12,6,1,1,1982,1000219820131,01,we,,,1000219820131005,,,,8,1,,,26APR93:19:34,1,8,,,,,8835280901,,1,,8,1345,,38374.24148,198216128101we,,0,1000219820131005
,COMMON SNOOK,198216128101we,10271198201249984,0,1,1,,2,1,99,99,Y,16,40,,3,1027119820124003,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124003,,,,8,1,,,26APR93:19:34,1,8,,,,,8835010105,,1,,8,1015,,38374.24148,198216128101we,,0,1027119820124003
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,2,1,11,99,Y,2,4,,3.5,1000119820130005,107,1,3,1,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130005,2,0,1,8,1,,,05JUN90:08:59,1,8,,,,,8850030502,,1,,8,1545,,38374.24148,198216128101we,,0,1000119820130005
,ATLANTIC CROAKER,198216128101we,10271198201249984,2,1,1,,2,1,99,99,Y,4,10,,1.5,1027119820124001,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124001,,,,8,1,,,26APR93:19:34,1,8,,,,,8835440702,,1,,8,945,,38374.24148,198216128101we,,0,1027119820124001
,,198216128102we,102691982020731247,0,1,1,,2,1,31,31,Y,0,50,,5,1026919820207006,247,3,3,0,0,0,,,,6,12,12,6,2,1,1982,1026919820207,02,we,,,1026919820207006,,,,8,9,,,26APR93:19:34,1,8,,,,,,,1,,8,1300,,38374.24148,198216128102we,,0,1026919820207006
,,198216128101we,100011982013011107,0,1,1,,2,1,11,11,Y,6,12,,2.5,1000119820130012,107,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130012,,,,8,1,,,26APR93:19:34,1,8,,,,,,,1,,8,1730,,38374.24148,198216128101we,,0,1000119820130012
,SNAPPER FAMILY,198216128101we,10271198201249984,2,1,1,,2,1,99,99,Y,1,6,,1.5,1027119820124015,84,1,3,0,0,0,,,,6,12,12,6,1,1,1982,1027119820124,01,we,,,1027119820124015,,,,8,3,,,26APR93:19:34,1,8,,,,,8835360000,,1,,8,1340,,38374.24148,198216128101we,,0,1027119820124015
,SPANISH MACKEREL,198216128101we,100011982013011107,0,1,1,,2,1,11,11,Y,40,200,,4,1000119820130002,107,1,3,2,0,0,,,,6,12,12,6,1,1,1982,1000119820130,01,we,,,1000119820130002,2,0,10,8,1,,,05JUN90:08:59,1,8,,,,,8850030502,,1,,8,1345,,38374.24148,198216128101we,,0,1000119820130002
