prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199616128301wd,1129119960104111929,0,1,1,,1,1,111,111,Y,4,52,8,2,1129119960104023,929,2,3,0,1,0,0,,88,6,12,12,6,1,1,1996,1129119960104,01,wd,,,1129119960104023,1,1,0,8,1,,ST LUCIE,05APR96:15:32,1,1,1,,,,0,0,1,,8,1630,34983,18126.959424,199616128301wd,,0,1129119960104023
,,199616128301wd,1129119960104111929,,1,1,,2,1,111,111,Y,55,300,8,2,1129119960104019,929,2,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1129119960104,01,wd,,,1129119960104019,,,,8,1,,ST LUCIE,05APR96:15:32,1,8,1,,,,0,0,1,,8,1530,34982,18126.959424,199616128301wd,,0,1129119960104019
,GULF KINGFISH,199616128302wd,103891996020835917,,1,1,,2,1,35,119,O,20,20,8,3,1038919960208005,917,5,3,0,0,0,0,,88,6,12,37,6,1,1,1996,1038919960208,02,wd,,,1038919960208005,,,,8,1,,,05APR96:15:32,1,8,1,,,,8835440602,0,1,,8,1105,99998,30304.053614,199616128302wd,,0,1038919960208005
,,199616128301wd,103891996010412721,,1,1,,2,1,127,127,Y,1,12,8,2,1038919960104017,21,1,3,0,0,0,0,,88,6,12,12,6,2,1,1996,1038919960104,01,wd,,,1038919960104017,,,,8,9,,VOLUSIA,05APR96:15:32,1,8,1,,,,0,0,1,,8,1550,32114,21096.081988,199616128301wd,,0,1038919960104017
,,199616128301wd,1129119960104111929,0,1,1,,2,1,111,21,O,3,3,8,6,1129119960104015,929,2,3,3,0,0,0,,88,6,12,37,6,1,1,1996,1129119960104,01,wd,,,1129119960104015,1,,,8,1,,,05APR96:15:32,1,8,1,,,,0,0,1,,8,1410,28728,16067.033498,199616128301wd,,0,1129119960104015
,,199616128301we,1062919960120117,0,1,1,,2,1,11,11,Y,35,45,8,3,1062919960120005,7,1,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120005,1,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1105,33062,12074.200942,199616128301we,,0,1062919960120005
,,199616128302wd,103891996020835917,0,1,1,,1,1,35,35,Y,5,52,8,3,1038919960208001,917,5,3,0,3,0,0,,88,6,12,12,6,2,1,1996,1038919960208,02,wd,,,1038919960208001,1,3,0,8,9,,FLAGLER,05APR96:15:32,1,1,1,,,,0,0,1,,8,930,32136,37130.123575,199616128302wd,,0,1038919960208001
,,199616128302we,106291996021711106,,1,1,,2,1,11,103,O,3,3,8,2,1062919960217018,106,1,3,0,0,0,0,,88,5,12,36,6,1,1,1996,1062919960217,02,we,,,1062919960217018,,,,8,1,,SUFFOLK,05APR96:15:32,1,8,1,,,,0,0,1,,8,1515,11757,11532.354768,199616128302we,,0,1062919960217018
,,199616128302wd,1129119960215975,,1,1,,3,0,9,95,Y,16,100,8,10,1129119960215002,75,2,3,0,0,1,0,,88,6,12,12,6,1,1,1996,1129119960215,02,wd,,,1129119960215001,,,,8,1,,ORANGE,05APR96:15:32,1,8,1,,,,0,0,1,,8,945,32811,18126.959424,199616128302wd,,0,1129119960215001
,,199616128302we,1038919960224127175,,1,1,,2,1,127,127,Y,40,300,8,2.5,1038919960224011,175,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1038919960224,02,we,,,1038919960224011,,,,8,9,,VOLUSIA,05APR96:15:32,1,8,1,,,,0,0,1,,8,1435,32116,31737.131514,199616128302we,,0,1038919960224011
,,199616128302we,106291996021711106,,1,1,,2,1,11,99,Y,3,15,8,3,1062919960217012,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960217,02,we,,,1062919960217012,,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1400,33433,12074.200942,199616128302we,,0,1062919960217012
,COBIA,199616128301we,106291996012011106,,1,1,,2,1,11,99,Y,24,150,8,5,1062919960120022,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120022,,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,8835260101,0,1,,8,1530,33428,12074.200942,199616128301we,,0,1062919960120022
RED DRUM,BLUEFISH,199616128302wd,1129119960215975,0,1,1,,2,1,9,9,Y,2,7,8,4,1129119960215005,75,2,3,2,0,0,0,,88,6,12,12,6,1,1,1996,1129119960215,02,wd,,,1129119960215005,1,,,8,1,,BREVARD,05APR96:15:32,1,8,1,,,,8835250101,8835440901,1,,8,1305,32935,18126.959424,199616128302wd,,0,1129119960215005
,,199616128302we,106291996022411109,,1,1,,2,1,11,11,Y,4,15,8,4,1062919960224007,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960224,02,we,,,1062919960224007,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1300,33334,12074.200942,199616128302we,,0,1062919960224007
,,199616128301wd,103891996010412721,,1,1,,2,1,127,135,O,0,0,8,3,1038919960104011,21,1,3,0,0,0,0,,88,6,12,13,6,1,1,1996,1038919960104,01,wd,,,1038919960104011,,,,8,1,,,05APR96:15:32,1,8,1,,,,0,0,1,,8,1250,30247,18291.476614,199616128301wd,,0,1038919960104011
,,199616128302we,106291996021711106,,1,1,,2,1,11,1,O,0,0,8,3,1062919960217020,106,1,3,0,0,0,0,,88,7,12,12,6,1,1,1996,1062919960217,02,we,,,1062919960217020,,,,8,1,,ALACHUA,05APR96:15:32,1,8,1,,,,0,0,1,,8,1530,32608,11532.354768,199616128302we,,0,1062919960217020
,,199616128301wd,12368199601119985,0,1,1,,2,1,99,99,Y,0,5,8,2,1236819960111012,85,1,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1236819960111,01,wd,,,1236819960111012,1,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1735,33467,12608.080703,199616128301wd,,0,1236819960111012
,,199616128301wd,1129119960104111929,,1,1,,2,1,111,998,O,3,3,8,6,1129119960104012,929,2,3,0,0,0,0,,88,0,12,99,6,1,1,1996,1129119960104,01,wd,,,1129119960104012,,,,8,1,,,05APR96:15:32,1,8,1,,,,0,0,1,,8,1330,99997,16067.033498,199616128301wd,,0,1129119960104012
,,199616128302we,106291996022411109,,1,1,,2,1,11,11,Y,40,250,8,7,1062919960224021,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960224,02,we,,,1062919960224021,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1510,33321,12074.200942,199616128302we,,0,1062919960224021
SPOTTED SEATROUT,RED DRUM,199616128301wd,1268919960119975,0,1,1,,2,1,9,9,Y,8,48,8,6,1268919960119009,75,2,3,2,0,0,0,,88,6,12,12,6,1,1,1996,1268919960119,01,wd,,,1268919960119009,1,,,8,9,,BREVARD,05APR96:15:32,1,8,1,,,,8835440901,8835440102,1,,8,1425,32935,18126.959424,199616128301wd,,0,1268919960119009
,,199616128301wd,103891996010412721,0,1,1,,2,1,127,127,Y,30,150,8,3,1038919960104015,21,1,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1038919960104,01,wd,,,1038919960104015,1,,,8,1,,VOLUSIA,05APR96:15:32,1,8,1,,,,0,0,1,,8,1410,32176,21096.081988,199616128301wd,,0,1038919960104015
,,199616128301we,1234119960113117,,1,1,,2,1,11,11,Y,2,12,8,6,1234119960113009,7,1,3,0,0,0,0,,88,6,12,12,6,2,1,1996,1234119960113,01,we,,,1234119960113009,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,35,33069,12074.200942,199616128301we,,0,1234119960113009
,,199616128301we,11291199601069985,,1,1,,2,1,99,99,Y,2,50,8,3,1129119960106011,85,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1129119960106,01,we,,,1129119960106011,,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1830,33462,12074.200942,199616128301we,,0,1129119960106011
,,199616128301wd,12368199601119985,0,1,1,,2,1,99,99,Y,0,100,8,4,1236819960111010,85,1,3,1,0,0,0,,88,6,12,12,6,2,1,1996,1236819960111,01,wd,,,1236819960111010,1,,,8,9,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1710,33406,12608.080703,199616128301wd,,0,1236819960111010
,,199616128301wd,12368199601119985,0,1,1,,2,1,99,99,Y,0,100,8,4,1236819960111009,85,1,3,2,0,0,0,,88,6,12,12,6,2,1,1996,1236819960111,01,wd,,,1236819960111009,1,,,8,9,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1705,33406,12608.080703,199616128301wd,,0,1236819960111009
,,199616128301wd,10629199601299918,,1,1,,2,1,99,117,Y,4,26,8,4,1062919960129010,18,2,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960129,01,wd,,,1062919960129010,,,,8,1,,SEMINOLE,05APR96:15:32,1,8,1,,,,0,0,1,,8,1250,32792,12608.080703,199616128301wd,,0,1062919960129010
,,199616128301we,1234119960128117,0,1,1,,2,1,11,11,Y,1,4,8,11,1234119960128009,7,1,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1234119960128,01,we,,,1234119960128009,1,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1654,33063,12074.200942,199616128301we,,0,1234119960128009
,,199616128301wd,103891996010412721,0,1,1,,1,1,127,127,Y,50,350,8,3,1038919960104001,21,1,3,0,2,0,0,,88,6,12,12,6,2,1,1996,1038919960104,01,wd,,,1038919960104001,1,2,0,8,9,,VOLUSIA,05APR96:15:32,1,1,1,,,,0,0,1,,8,920,32118,21096.081988,199616128301wd,,0,1038919960104001
,,199616128301we,123411996012899237,,1,1,,2,1,99,11,Y,1,10,8,5,1234119960128006,237,4,3,0,0,0,0,,88,6,12,12,6,2,1,1996,1234119960128,01,we,,,1234119960128006,,,,8,9,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1505,33068,12074.200942,199616128301we,,0,1234119960128006
,,199616128301we,11291199601219228,,1,1,,2,1,9,9,Y,5,30,8,5,1129119960121007,228,5,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1129119960121,01,we,,,1129119960121007,,,,8,1,,BREVARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1300,32907,16499.498201,199616128301we,,0,1129119960121007
,,199616128301we,123411996011586279,,1,1,,2,1,86,86,Y,0,15,8,1,1234119960115006,279,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1234119960115,01,we,,,1234119960115006,,,,8,1,,MIAMI-DADE,05APR96:15:32,1,8,1,,,,0,0,1,,8,2005,33196,15171.95728,199616128301we,,0,1234119960115006
,,199616128301we,123411996011586279,,1,1,,2,1,86,86,Y,0,15,8,1,1234119960115007,279,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1234119960115,01,we,,,1234119960115007,,,,8,1,,MIAMI-DADE,05APR96:15:32,1,8,1,,,,0,0,1,,8,2007,33196,15171.95728,199616128301we,,0,1234119960115007
,,199616128302we,1038919960224127175,,1,1,,2,1,127,127,Y,40,300,8,2.5,1038919960224012,175,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1038919960224,02,we,,,1038919960224012,,,,8,9,,VOLUSIA,05APR96:15:32,1,8,1,,,,0,0,1,,8,1440,32116,31737.131514,199616128302we,,0,1038919960224012
,,199616128301we,1062919960120117,,1,1,,2,1,11,11,Y,1,40,8,4.5,1062919960120003,7,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120003,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1030,33309,12074.200942,199616128301we,,0,1062919960120003
,,199616128301wd,10629199601299918,,1,1,,2,1,99,117,Y,2,12,8,4,1062919960129012,18,2,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960129,01,wd,,,1062919960129012,,,,8,1,,SEMINOLE,05APR96:15:32,1,8,1,,,,0,0,1,,8,1300,32792,12608.080703,199616128301wd,,0,1062919960129012
SNAPPER FAMILY,SPOTTAIL PINFISH,199616128301we,1234119960113117,0,1,1,,1,2,11,11,Y,20,40,8,4,1234119960113002,7,1,3,0,5,0,0,,88,6,12,12,6,1,1,1996,1234119960113,01,we,,,1234119960113002,1,1,0,8,1,,BROWARD,05APR96:15:32,1,2,1,,,,8835430401,8835360000,1,,2,2108,33068,12074.200942,199616128301we,,0,1234119960113002
,,199616128302we,106291996021711106,,1,1,,2,1,11,59,O,2,2,8,2.5,1062919960217003,106,1,3,0,0,0,0,,88,5,12,36,6,1,1,1996,1062919960217,02,we,,,1062919960217003,,,,8,1,,NASSAU,05APR96:15:32,1,8,1,,,,0,0,1,,8,1155,11797,11532.354768,199616128302we,,0,1062919960217003
,,199616128302wd,1129119960215975,0,1,1,,1,1,9,69,O,0,0,8,2,1129119960215019,75,2,3,0,1,0,0,,88,5,12,42,6,1,1,1996,1129119960215,02,wd,,,1129119960215019,1,1,0,8,1,,,05APR96:15:32,1,1,1,,,,0,0,1,,8,1715,18519,16067.033498,199616128302wd,,0,1129119960215019
,,199616128301we,1062919960120117,,1,1,,2,1,11,59,O,3,3,8,4,1062919960120007,7,1,3,0,0,0,0,,88,5,12,36,6,1,1,1996,1062919960120,01,we,,,1062919960120007,,,,8,1,,NASSAU,05APR96:15:32,1,8,1,,,,0,0,1,,8,1135,11518,11532.354768,199616128301we,,0,1062919960120007
,,199616128302we,106291996021711106,,1,1,,2,1,11,83,O,2,2,8,3,1062919960217016,106,1,3,0,0,0,0,,88,0,12,17,6,1,1,1996,1062919960217,02,we,,,1062919960217016,,,,8,1,,,05APR96:15:32,1,8,1,,,,0,0,1,,8,1455,60631,11532.354768,199616128302we,,0,1062919960217016
,,199616128301we,123411996011586279,,1,1,,2,1,86,86,Y,0,0,8,2.5,1234119960115012,279,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1234119960115,01,we,,,1234119960115012,,,,8,1,,MIAMI-DADE,05APR96:15:32,1,8,1,,,,0,0,1,,8,2216,33162,15171.95728,199616128301we,,0,1234119960115012
,,199616128301wd,1129119960104111929,0,1,1,,2,1,111,111,Y,3,320,8,3,1129119960104008,929,2,3,2,0,0,0,,88,6,12,12,6,1,1,1996,1129119960104,01,wd,,,1129119960104008,1,0,1,8,1,,ST LUCIE,05APR96:15:32,1,8,1,,,,0,0,1,,8,1255,34952,18126.959424,199616128301wd,,0,1129119960104008
,,199616128301we,1234119960113117,0,1,1,,1,1,11,11,Y,1,7,8,4,1234119960113005,7,1,3,3,5,0,0,,88,6,12,12,6,1,1,1996,1234119960113,01,we,,,1234119960113005,1,,,8,1,,BROWARD,05APR96:15:32,1,1,1,,,,0,0,1,,8,2202,33068,12074.200942,199616128301we,,0,1234119960113005
,,199616128302we,106291996022411109,,1,1,,2,1,11,11,Y,3,3,8,2,1062919960224018,109,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960224,02,we,,,1062919960224018,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1455,33318,12074.200942,199616128302we,,0,1062919960224018
,BLUEFISH,199616128301we,11291199601219228,0,1,1,,2,1,9,5,O,6,6,8,2.5,1129119960121017,228,5,3,2,0,0,0,,88,0,12,26,6,1,1,1996,1129119960121,01,we,,,1129119960121017,1,0,1,8,1,,,05APR96:15:32,1,8,1,,,,8835250101,0,1,,8,1640,49348,14847.752436,199616128301we,,0,1129119960121017
,,199616128302wd,1129119960215975,,1,1,,3,0,9,95,Y,16,100,8,10,1129119960215003,75,2,3,0,0,1,0,,88,6,12,12,6,1,1,1996,1129119960215,02,wd,,,1129119960215001,,,,8,1,,ORANGE,05APR96:15:32,1,8,1,,,,0,0,1,,8,955,32811,18126.959424,199616128302wd,,0,1129119960215001
COMMON SNOOK,BLUEFISH,199616128302wd,1129119960215975,,1,1,,2,1,9,89,O,1,6,8,3,1129119960215016,75,2,3,0,0,0,0,,88,0,12,17,6,1,1,1996,1129119960215,02,wd,,,1129119960215016,,,,8,1,,,05APR96:15:32,1,8,1,,,,8835250101,8835010105,1,,8,1635,60506,16067.033498,199616128302wd,,0,1129119960215016
COMMON SNOOK,BLUEFISH,199616128302wd,1129119960215975,,1,1,,2,1,9,89,O,1,6,8,3,1129119960215018,75,2,3,0,0,0,0,,88,0,12,17,6,1,1,1996,1129119960215,02,wd,,,1129119960215018,,,,8,1,,,05APR96:15:32,1,8,1,,,,8835250101,8835010105,1,,8,1645,60506,16067.033498,199616128302wd,,0,1129119960215018
,,199616128302we,106291996021711106,,1,1,,2,1,11,99,Y,16,104,8,3,1062919960217021,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960217,02,we,,,1062919960217021,,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1540,33431,12074.200942,199616128302we,,0,1062919960217021
RED DRUM,SPOTTED SEATROUT,199616128301wd,1268919960119975,0,1,1,,1,1,9,91,O,60,360,8,10,1268919960119012,75,2,3,4,7,0,0,,88,7,12,12,6,1,1,1996,1268919960119,01,wd,,,1268919960119012,1,,,8,1,,OKALOOSA,05APR96:15:32,1,1,1,,,,8835440102,8835440901,1,,8,1600,32518,16067.033498,199616128301wd,,0,1268919960119012
,,199616128301wd,1129119960104111929,0,1,1,,2,1,111,99,Y,3,6,8,1,1129119960104001,929,2,3,4,0,0,0,,88,6,12,12,6,1,1,1996,1129119960104,01,wd,,,1129119960104001,1,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1145,33444,18126.959424,199616128301wd,,0,1129119960104001
,,199616128301wd,103891996010412721,0,1,1,,2,1,127,15,O,1,1,8,3.5,1038919960104008,21,1,3,1,0,0,0,,88,4,12,33,6,1,1,1996,1038919960104,01,wd,,,1038919960104008,1,,,8,1,,ROCKINGHAM,05APR96:15:32,1,8,1,,,,0,0,1,,8,1150,3053,18291.476614,199616128301wd,,0,1038919960104008
,,199616128301wd,103891996010412721,,1,1,,2,1,127,31,Y,1,4,8,3,1038919960104007,21,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1038919960104,01,wd,,,1038919960104007,,,,8,1,,DUVAL,05APR96:15:32,1,8,1,,,,0,0,1,,8,1125,32209,21096.081988,199616128301wd,,0,1038919960104007
GULF KINGFISH,FLORIDA POMPANO,199616128302wd,12689199602239228,0,1,1,,1,1,9,9,Y,4,25,8,3,1268919960223002,228,5,3,1,3,0,0,,88,6,12,12,6,1,1,1996,1268919960223,02,wd,,,1268919960223002,1,,,8,1,,BREVARD,05APR96:15:32,1,1,1,,,,8835280901,8835440602,1,,8,845,32950,18126.959424,199616128302wd,,0,1268919960223002
,BLUEFISH,199616128301wd,1268919960119975,0,1,1,,1,1,9,9,Y,5,30,8,4,1268919960119002,75,2,3,1,2,0,0,,88,6,12,12,6,1,1,1996,1268919960119,01,wd,,,1268919960119002,1,2,0,8,9,,BREVARD,05APR96:15:32,1,1,1,,,,8835250101,0,1,,8,1110,32935,18126.959424,199616128301wd,,0,1268919960119002
,COBIA,199616128301wd,12368199601119985,,1,1,,2,1,99,11,Y,1,2,8,5,1236819960111013,85,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1236819960111,01,wd,,,1236819960111013,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,8835260101,0,1,,8,1750,33066,12608.080703,199616128301wd,,0,1236819960111013
,,199616128301we,106291996012011106,,1,1,,2,1,11,11,Y,8,50,8,4.5,1062919960120021,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120021,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1525,33363,12074.200942,199616128301we,,0,1062919960120021
,,199616128301we,106291996012011106,,1,1,,2,1,11,11,Y,2,12,8,6,1062919960120014,106,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120014,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1420,33433,12074.200942,199616128301we,,0,1062919960120014
BLUEFISH,FLORIDA POMPANO,199616128301wd,1268919960103611,0,1,1,,1,1,61,61,Y,4,4,8,5,1268919960103004,1,5,3,1,3,0,0,,88,6,12,12,6,2,1,1996,1268919960103,01,wd,,,1268919960103004,1,3,0,8,9,,INDIAN RIVER,05APR96:15:32,1,1,1,,,,8835280901,8835250101,1,,8,1515,32962,29903.638689,199616128301wd,,0,1268919960103004
,FLORIDA POMPANO,199616128301wd,126891996010361393,0,1,1,,2,1,61,61,Y,10,50,8,2,1268919960103003,393,5,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1268919960103,01,wd,,,1268919960103003,1,,,8,9,,INDIAN RIVER,05APR96:15:32,1,8,1,,,,8835280901,0,1,,8,1345,32960,29903.638689,199616128301wd,,0,1268919960103003
,,199616128301we,1062919960120117,,1,1,,2,1,11,11,Y,1,40,8,4.5,1062919960120002,7,1,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960120,01,we,,,1062919960120002,,,,8,1,,BROWARD,05APR96:15:32,1,8,1,,,,0,0,1,,8,1025,33309,12074.200942,199616128301we,,0,1062919960120002
,,199616128301wd,10629199601299918,0,1,1,,2,1,99,99,Y,8,52,8,3,1062919960129001,18,2,3,1,0,0,0,,88,6,12,12,6,1,1,1996,1062919960129,01,wd,,,1062919960129001,1,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,950,33477,12608.080703,199616128301wd,,0,1062919960129001
,,199616128301wd,10629199601299918,,1,1,,2,1,99,99,Y,24,150,8,3,1062919960129006,18,2,3,0,0,0,0,,88,6,12,12,6,1,1,1996,1062919960129,01,wd,,,1062919960129006,,,,8,1,,PALM BEACH,05APR96:15:32,1,8,1,,,,0,0,1,,8,1145,33458,12608.080703,199616128301wd,,0,1062919960129006
