prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,BLUEFISH,19854498208wd,10716198508199803,0,3,5,,1,2,9,9,Y,1,1,,3.5,1071619850819001,803,5,3,0,8,0,,,,4,9,9,4,1,4,1985,1071619850819,08,wd,,,1071619850819001,1,3,0,8,1,,,23APR93:11:00,8,2,1,,,,8835250101,,1,8,2,1410,,15139.113116,19854498208wd,,0,1071619850819001
,BLUEFISH,19854498208wd,10716198508099235,,2,5,,2,1,9,9,Y,10,20,,4,1071619850809004,235,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809004,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1700,,5693.3756035,19854498208wd,,0,1071619850809004
,,19854498107wd,10716198507179291,0,2,5,,2,1,9,9,Y,2,4,,3,1071619850717008,291,2,3,1,0,0,,,,4,9,9,4,1,4,1985,1071619850717,07,wd,,,1071619850717008,1,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1730,,5693.3756035,19854498107wd,,0,1071619850717008
,,19854498107wd,10716198507109291,,2,5,,2,1,9,3,Y,1,2,,2,1071619850710004,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850710,07,wd,,,1071619850710004,,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1600,,5693.3756035,19854498107wd,,0,1071619850710004
,,19854498208we,10716198508049235,,2,5,,2,1,9,9,Y,3,4,,2,1071619850804003,235,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850804,08,we,,,1071619850804003,,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1520,,2859.168514,19854498208we,,0,1071619850804003
,,19854498107wd,10716198507179291,0,2,5,,1,1,9,9,Y,2,2,,1,1071619850717004,291,2,3,1,1,0,,,,4,9,9,4,1,4,1985,1071619850717,07,wd,,,1071619850717004,1,,,8,2,,,23APR93:11:00,8,1,1,,,,,,1,8,8,1630,,5693.3756035,19854498107wd,,0,1071619850717004
,BLUEFISH,19854498108we,10716198508189231,,2,5,,2,1,9,33,O,1,1,,3,1071619850818006,231,1,3,0,0,0,,,,,9,47,4,2,4,1985,1071619850818,08,we,,,1071619850818006,,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1730,,12613.085653,19854498108we,,0,1071619850818006
,BLUEFISH,19854498208wd,10716198508059293,0,4,5,,1,1,9,15,Y,1,1,,1.5,1071619850805005,293,5,3,0,3,0,,,,4,9,9,4,1,4,1985,1071619850805,08,wd,,,1071619850805005,1,3,0,8,2,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1630,,15139.113116,19854498208wd,,0,1071619850805005
,BLUEFISH,19854498108we,106391985083111678,0,3,5,,2,1,11,11,Y,1,1,,3.5,1063919850831003,678,2,3,1,0,0,,,,4,9,9,4,1,4,1985,1063919850831,08,we,,,1063919850831003,1,0,22,8,1,,,23APR93:11:00,8,8,9,,,,8835250101,,1,8,8,1443,,7602.7437089,19854498108we,,0,1063919850831003
,BLUEFISH,19854498108we,10716198508189231,,2,5,,2,1,9,9,Y,1,1,,1,1071619850818005,231,1,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850818,08,we,,,1071619850818005,,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1700,,7602.7437089,19854498108we,,0,1071619850818005
ATLANTIC MACKEREL,BLUEFISH,19854498107we,1071119850720127,0,4,5,,3,0,1,1,Y,1,1,,4,1071119850720006,27,4,3,1,0,1,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720004,1,,,8,9,,,23APR93:11:00,8,8,1,,,,8835250101,8850030302,1,8,8,1355,,2859.168514,19854498107we,,0,1071119850720004
,TAUTOG,19854498107wd,10716198507179291,0,2,5,,1,1,9,9,Y,20,200,,3,1071619850717001,291,2,3,0,1,0,,,,4,9,9,4,1,4,1985,1071619850717,07,wd,,,1071619850717001,1,1,0,8,1,,,23APR93:11:00,8,1,1,,,,8839010101,,1,8,8,1500,,5693.3756035,19854498107wd,,0,1071619850717001
,BLUEFISH,19854498208we,10716198508049235,0,2,5,,1,1,9,9,Y,0,0,,5,1071619850804009,235,5,3,0,5,0,,,,4,9,9,4,1,4,1985,1071619850804,08,we,,,1071619850804009,1,5,0,8,1,,,23APR93:11:00,8,2,1,,,,8835250101,,1,8,1,1700,,2859.168514,19854498208we,,0,1071619850804009
,BLUEFISH,19854498108we,106391985083111678,,3,5,,2,1,11,3,Y,1,1,,0.5,1063919850831001,678,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1063919850831,08,we,,,1063919850831001,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1410,,7602.7437089,19854498108we,,0,1063919850831001
,BLUEFISH,19854498107wd,10716198507109291,,2,5,,2,1,9,9,Y,6,75,,4,1071619850710006,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850710,07,wd,,,1071619850710006,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1615,,5693.3756035,19854498107wd,,0,1071619850710006
,BLUEFISH,19854498108we,10716198508189231,,2,5,,2,1,9,9,Y,7,40,,1,1071619850818008,231,1,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850818,08,we,,,1071619850818008,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1815,,7602.7437089,19854498108we,,0,1071619850818008
,BLUEFISH,19854498108wd,10716198508069291,,2,5,,2,1,9,9,Y,60,250,,6.5,1071619850806009,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850806,08,wd,,,1071619850806009,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1740,,5693.3756035,19854498108wd,,0,1071619850806009
,BLUEFISH,19854498208wd,10716198508099235,0,2,5,,1,1,9,9,Y,20,50,,5,1071619850809006,235,5,3,0,4,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809006,1,4,0,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1900,,5693.3756035,19854498208wd,,0,1071619850809006
,BLUEFISH,19854498208wd,10716198508099235,0,2,5,,1,1,9,9,Y,40,80,,3,1071619850809005,235,5,3,0,3,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809005,1,3,0,8,2,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1710,,5693.3756035,19854498208wd,,0,1071619850809005
,,19854498107wd,10716198507089241,,2,5,,2,1,9,9,Y,0,1,,3,1071619850708002,241,1,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850708,07,wd,,,1071619850708002,,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1700,,15139.113116,19854498107wd,,0,1071619850708002
,,19854498208we,10716198508119293,0,4,5,,1,3,9,9,Y,4,4,,5,1071619850811001,293,5,3,0,10,0,,,,4,9,9,4,1,4,1985,1071619850811,08,we,,,1071619850811001,1,10,0,8,1,,,23APR93:11:00,8,2,1,,,,,,1,8,2,1600,,7602.7437089,19854498208we,,0,1071619850811001
,BLUEFISH,19854498208wd,10716198508099235,0,2,5,,1,1,9,9,Y,7,30,,2.5,1071619850809011,235,5,3,1,1,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809011,1,,,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,2110,,5693.3756035,19854498208wd,,0,1071619850809011
,,19854498108wd,10716198508069291,,2,5,,2,1,9,998,O,0,0,,2,1071619850806004,291,2,3,0,0,0,,,,,9,99,4,1,4,1985,1071619850806,08,wd,,,1071619850806004,,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1540,,9445.4103533,19854498108wd,,0,1071619850806004
,BLUEFISH,19854498108we,10716198508109289,,2,5,,2,1,9,9,Y,15,30,,1,1071619850810002,289,1,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850810,08,we,,,1071619850810002,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1530,,7602.7437089,19854498108we,,0,1071619850810002
,BLUEFISH,19854498108wd,10716198508069291,0,2,5,,2,1,9,13,O,4,28,,8,1071619850806001,291,2,3,1,0,0,,,,4,9,25,4,1,4,1985,1071619850806,08,wd,,,1071619850806001,1,0,7,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1500,,9445.4103533,19854498108wd,,0,1071619850806001
,,19854498107wd,10716198507179291,0,2,5,,1,1,9,9,Y,2,3,,3,1071619850717005,291,2,3,0,1,0,,,,4,9,9,4,1,4,1985,1071619850717,07,wd,,,1071619850717005,1,1,0,8,1,,,23APR93:11:00,8,1,1,,,,,,1,8,8,1700,,5693.3756035,19854498107wd,,0,1071619850717005
,BLUEFISH,19854498208we,10716198508109289,,2,5,,2,1,9,9,Y,20,100,,4,1071619850810003,289,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850810,08,we,,,1071619850810003,,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1600,,7602.7437089,19854498208we,,0,1071619850810003
,BLUEFISH,19854498108we,10716198508109289,0,2,5,,1,1,9,9,Y,15,50,,3,1071619850810001,289,1,3,1,7,0,,,,4,9,9,4,1,4,1985,1071619850810,08,we,,,1071619850810001,1,7,0,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1500,,7602.7437089,19854498108we,,0,1071619850810001
ATLANTIC MACKEREL,BLUEFISH,19854498107we,1071119850720127,0,4,5,,3,0,1,1,Y,1,1,,4,1071119850720005,27,4,3,1,0,1,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720004,1,,,8,9,,,23APR93:11:00,8,8,1,,,,8835250101,8850030302,1,8,8,1350,,2859.168514,19854498107we,,0,1071119850720004
,,19854498108wd,10716198508069291,0,2,5,,1,1,9,9,Y,3,5,,2,1071619850806006,291,2,3,1,1,0,,,,4,9,9,4,1,4,1985,1071619850806,08,wd,,,1071619850806006,1,1,0,8,1,,,23APR93:11:00,8,1,1,,,,,,1,8,8,1630,,5693.3756035,19854498108wd,,0,1071619850806006
WINTER FLOUNDER,BLUEFISH,19854498107we,1071119850720127,0,4,5,,3,0,1,1,Y,1,1,,7,1071119850720009,27,4,3,1,0,1,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720008,1,,,8,9,,,23APR93:11:00,8,8,1,,,,8835250101,8857042001,1,8,8,1520,,2859.168514,19854498107we,,0,1071119850720008
,,19854498108wd,10716198508069291,,2,5,,2,1,9,9,Y,1,2,,2,1071619850806007,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850806,08,wd,,,1071619850806007,,,,8,1,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1640,,5693.3756035,19854498108wd,,0,1071619850806007
,LEFTEYE FLOUNDER FAMILY,19854498107wd,10716198507179291,0,2,5,,1,1,9,9,Y,2,2,,2,1071619850717007,291,2,3,0,1,0,,,,4,9,9,4,2,4,1985,1071619850717,07,wd,,,1071619850717007,1,1,0,8,2,,,23APR93:11:00,8,1,1,,,,8857030000,,1,8,8,1720,,5693.3756035,19854498107wd,,0,1071619850717007
ATLANTIC MACKEREL,BLUEFISH,19854498107we,1071119850720127,0,4,5,,1,3,1,1,Y,1,1,,4,1071119850720004,27,4,3,1,10,0,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720004,1,35,0,8,9,,,23APR93:11:00,8,2,1,,,,8835250101,8850030302,1,8,2,1345,,2859.168514,19854498107we,,0,1071119850720004
,BLUEFISH,19854498108wd,10716198508069291,0,2,5,,2,1,9,13,O,3,17,,8,1071619850806002,291,2,3,1,0,0,,,,4,9,25,4,1,4,1985,1071619850806,08,wd,,,1071619850806002,1,0,5,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1510,,9445.4103533,19854498108wd,,0,1071619850806002
,BLUEFISH,19854498108wd,10716198508069291,,2,5,,2,1,9,9,Y,18,20,,6,1071619850806008,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850806,08,wd,,,1071619850806008,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1730,,5693.3756035,19854498108wd,,0,1071619850806008
,,19854498107wd,10716198507109291,,2,5,,2,1,9,15,O,2,2,,2,1071619850710009,291,2,3,0,0,0,,,,4,9,25,4,1,4,1985,1071619850710,07,wd,,,1071619850710009,,,,8,2,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1730,,9445.4103533,19854498107wd,,0,1071619850710009
,BLUEFISH,19854498208we,10716198508189227,,2,5,,2,1,9,9,Y,25,50,,2,1071619850818001,227,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850818,08,we,,,1071619850818001,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1510,,2859.168514,19854498208we,,0,1071619850818001
,,19854498107we,1071119850728168,0,3,5,,1,1,1,1,Y,20,20,,2.5,1071119850728002,68,4,3,1,3,0,,,,4,9,9,4,1,4,1985,1071119850728,07,we,,,1071119850728002,1,3,0,8,9,,,23APR93:11:00,8,2,1,,,,,,1,8,1,1330,,7602.7437089,19854498107we,,0,1071119850728002
,RIGHTEYE FLOUNDER FAMILY,19854498107wd,10716198507109291,0,2,5,,1,1,9,7,Y,0,1,,8,1071619850710008,291,2,3,0,3,0,,,,4,9,9,4,2,4,1985,1071619850710,07,wd,,,1071619850710008,1,11,0,8,2,,,23APR93:11:00,8,1,1,,,,8857040000,,1,8,8,1645,,5693.3756035,19854498107wd,,0,1071619850710008
,BLUEFISH,19854498208we,10716198508049235,0,2,5,,1,1,9,9,Y,6,15,,5,1071619850804008,235,5,3,0,1,0,,,,4,9,9,4,1,4,1985,1071619850804,08,we,,,1071619850804008,1,1,0,8,1,,,23APR93:11:00,8,2,1,,,,8835250101,,1,8,1,1630,,2859.168514,19854498208we,,0,1071619850804008
,BLUEFISH,19854498208we,10716198508049235,,2,5,,2,1,9,9,Y,2,6,,5,1071619850804005,235,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850804,08,we,,,1071619850804005,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1540,,2859.168514,19854498208we,,0,1071619850804005
,BLUEFISH,19854498208we,10716198508119293,0,5,5,,1,1,9,9,Y,4,12,,5,1071619850811004,293,5,3,0,10,0,,,,4,9,9,4,1,4,1985,1071619850811,08,we,,,1071619850811004,1,10,0,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1640,,7602.7437089,19854498208we,,0,1071619850811004
,BLUEFISH,19854498208wd,10716198508099235,0,2,5,,1,2,9,9,Y,30,50,,4,1071619850809002,235,5,3,0,7,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809002,1,7,0,8,1,,,23APR93:11:00,8,2,1,,,,8835250101,,1,8,2,1600,,5693.3756035,19854498208wd,,0,1071619850809002
,,19854498107we,1071119850728168,0,3,5,,2,1,1,1,Y,2,4,,2.5,1071119850728001,68,4,3,1,0,0,,,,4,9,9,4,1,4,1985,1071119850728,07,we,,,1071119850728001,1,,,8,2,,,23APR93:11:00,8,8,1,,,,,,1,8,8,1200,,7602.7437089,19854498107we,,0,1071119850728001
,BLUEFISH,19854498208wd,10716198508099235,,2,5,,2,1,9,9,Y,4,4,,3,1071619850809001,235,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850809,08,wd,,,1071619850809001,,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1400,,5693.3756035,19854498208wd,,0,1071619850809001
,BLUEFISH,19854498208we,10716198508049235,,2,5,,2,1,9,9,Y,2,2,,2,1071619850804001,235,5,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850804,08,we,,,1071619850804001,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1500,,2859.168514,19854498208we,,0,1071619850804001
,,19854498107we,1071119850728168,0,3,5,,1,1,1,1,Y,20,20,,2.5,1071119850728003,68,4,3,1,2,0,,,,4,9,9,4,1,4,1985,1071119850728,07,we,,,1071119850728003,1,2,0,8,9,,,23APR93:11:00,8,2,1,,,,,,1,8,1,1340,,7602.7437089,19854498107we,,0,1071119850728003
,BLUEFISH,19854498108wd,106391985082011682,,2,5,,2,1,11,3,Y,7,7,,6.5,1063919850820003,682,3,3,0,0,0,,,,4,9,9,4,1,4,1985,1063919850820,08,wd,,,1063919850820003,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1425,,15139.113116,19854498108wd,,0,1063919850820003
,BLUEFISH,19854498108wd,10716198508129250,0,4,5,,1,2,9,9,Y,3,3,,2,1071619850812004,250,3,3,0,10,0,,,,4,9,9,4,1,4,1985,1071619850812,08,wd,,,1071619850812004,1,20,0,8,1,,,23APR93:11:00,8,2,1,,,,8835250101,,1,8,2,1700,,5693.3756035,19854498108wd,,0,1071619850812004
,BLUEFISH,19854498107wd,10716198507109291,,2,5,,2,1,9,9,Y,0,0,,4,1071619850710007,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850710,07,wd,,,1071619850710007,,,,8,1,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1620,,5693.3756035,19854498107wd,,0,1071619850710007
,BLUEFISH,19854498108wd,106391985082011682,0,2,5,,1,1,11,3,Y,7,7,,6.5,1063919850820002,682,3,3,0,1,0,,,,4,9,9,4,1,4,1985,1063919850820,08,wd,,,1063919850820002,1,10,0,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1420,,15139.113116,19854498108wd,,0,1063919850820002
ATLANTIC MACKEREL,BLUEFISH,19854498107we,1071119850720127,0,4,5,,1,3,1,1,Y,30,45,,1.5,1071119850720001,27,4,3,0,10,0,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720001,1,63,0,8,9,,,23APR93:11:00,8,2,1,,,,8835250101,8850030302,1,8,2,1330,,2859.168514,19854498107we,,0,1071119850720001
,BLUEFISH,19854498108wd,10716198508069291,,2,5,,2,1,9,5,Y,0,0,,3,1071619850806005,291,2,3,0,0,0,,,,4,9,9,4,1,4,1985,1071619850806,08,wd,,,1071619850806005,,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1600,,5693.3756035,19854498108wd,,0,1071619850806005
,BLUEFISH,19854498208wd,10716198508219200,0,3,5,,1,1,9,9,Y,2,5,,3,1071619850821007,200,5,3,0,10,0,,,,4,9,9,4,1,4,1985,1071619850821,08,wd,,,1071619850821007,1,10,0,8,1,,,23APR93:11:00,8,1,1,,,,8835250101,,1,8,8,1930,,15139.113116,19854498208wd,,0,1071619850821007
,BLUEFISH,19854498107we,1071119850720127,0,4,5,,2,1,1,1,Y,2,5,,1,1071119850720007,27,4,3,1,0,0,,,,4,9,9,4,1,4,1985,1071119850720,07,we,,,1071119850720007,1,,,8,2,,,23APR93:11:00,8,8,1,,,,8835250101,,1,8,8,1430,,2859.168514,19854498107we,,0,1071119850720007
